station_std_id,1_code,2_code,3_code,4_code,5_code,1_ratio,2_ratio,3_ratio,4_ratio,5_ratio,building_cnt,area
107900088,1,4,2,3,6,0.50025,0.29674,0.11611,0.03724,0.02253,942,457991.8
107900089,4,9,2,1,3,0.89309,0.07847,0.01612,0.00807,0.00335,616,9115241.3
107900090,1,2,3,6,9,0.66962,0.18802,0.09162,0.03259,0.01271,929,327879.4
107900091,1,2,4,3,6,0.74875,0.11195,0.05698,0.03588,0.02629,543,291203.3
107900093,38,1,59,4,2,0.34972,0.27859,0.21614,0.07777,0.04913,401,526334.0
107900095,1,2,3,8,9,0.60314,0.20689,0.13245,0.02658,0.01166,203,138978.6
107900097,1,2,3,6,4,0.65302,0.17935,0.07136,0.02752,0.01963,3101,873307.5
107900098,1,2,3,4,6,0.63405,0.16903,0.0849,0.04731,0.0245,1058,272982.1
107900100,5,1,9,2,3,0.71132,0.09644,0.05368,0.05099,0.03821,164,180926.4
107900101,1,2,3,6,5,0.76967,0.0815,0.05065,0.0427,0.02638,480,490456.3
107900102,1,2,3,6,9,0.60364,0.22782,0.09072,0.02687,0.00951,791,322311.6
107900103,4,9,2,1,3,0.89832,0.07902,0.01297,0.00608,0.0027,501,9051712.7
107900104,4,1,2,3,6,0.3978,0.39163,0.12395,0.05069,0.02194,1288,1108004.3
107900105,1,4,2,3,\N,0.76461,0.22333,0.00989,0.00217,\N,41,142925.2
107900106,1,4,6,2,59,0.61915,0.2993,0.05401,0.02643,0.0011,17,58642.6
107900107,1,2,3,9,12,0.37911,0.28676,0.27544,0.02342,0.01359,249,33987.4
107900108,1,2,3,43,6,0.74408,0.1504,0.03484,0.02553,0.01509,598,145758.0
107900109,1,4,3,\N,\N,0.53649,0.45905,0.00446,\N,\N,15,69535.1
107900110,1,2,3,6,4,0.88876,0.05069,0.03115,0.01373,0.00939,204,236259.6
107900112,1,38,2,4,3,0.51898,0.15213,0.11333,0.05412,0.04827,3020,1395353.0
107900113,1,11,2,9,3,0.72993,0.14585,0.06301,0.02305,0.01981,418,388229.3
107900114,1,6,2,3,4,0.94133,0.02627,0.01884,0.00693,0.00662,293,334796.4
107900115,1,2,6,3,4,0.90936,0.04678,0.0344,0.00855,0.00091,218,270048.4
107900116,1,6,2,3,4,0.79188,0.08875,0.06263,0.04005,0.01668,213,99105.4
107900117,1,2,4,3,6,0.74724,0.1064,0.0805,0.02924,0.01987,1105,477180.6
107900118,1,2,6,3,5,0.85732,0.04582,0.03366,0.03044,0.01675,500,772195.5
107900119,1,6,2,3,7,0.86045,0.08564,0.02005,0.01691,0.0071,171,161052.8
107900120,1,2,3,6,9,0.63734,0.16326,0.07511,0.07375,0.01066,710,287643.8
107900121,4,1,2,3,6,0.49459,0.28603,0.12837,0.06034,0.01732,646,821560.7
107900122,4,1,2,3,6,0.51752,0.25739,0.13847,0.07239,0.01253,417,653041.0
107900123,4,1,2,3,6,0.52918,0.25204,0.12904,0.07466,0.01281,396,638653.9
107900124,4,2,1,6,3,0.9839,0.00914,0.00536,0.00076,0.00075,347,8264940.0
107900125,1,4,2,6,3,0.64716,0.09768,0.09222,0.05966,0.03904,598,195045.5
107900126,1,2,4,3,6,0.48144,0.24158,0.13499,0.1333,0.0053,331,350126.2
107900127,1,2,3,9,12,0.37911,0.28676,0.27544,0.02342,0.01359,249,33987.4
107900128,1,2,3,43,6,0.75859,0.13971,0.03029,0.02219,0.01871,862,167642.7
107900129,1,2,3,9,6,0.89916,0.0617,0.01406,0.00921,0.0092,94,139528.0
107900130,1,11,2,3,5,0.74914,0.15013,0.0556,0.02291,0.00694,417,377146.3
107900131,5,1,2,3,9,0.59765,0.12846,0.08015,0.07421,0.0451,331,215340.0
107900132,1,2,6,3,33,0.89353,0.04267,0.02707,0.01794,0.00801,657,1043537.5
107900133,1,4,2,6,3,0.62326,0.15525,0.10595,0.07391,0.02388,910,444333.3
107900134,1,2,3,11,6,0.72283,0.11049,0.05223,0.0439,0.03734,2290,1146901.2
107900135,1,4,2,6,3,0.60979,0.13474,0.0863,0.05197,0.04672,589,141409.1
107900136,1,2,3,6,12,0.52669,0.37324,0.07157,0.01074,0.00906,154,50821.3
107900137,1,2,3,4,6,0.53312,0.31887,0.11364,0.01115,0.00875,187,62403.4
107900138,1,2,3,6,9,0.56983,0.24723,0.07115,0.06606,0.03298,137,118807.6
107900139,1,11,2,3,6,0.6774,0.21017,0.05239,0.02301,0.01547,467,457289.2
107900141,1,5,2,3,6,0.66752,0.15758,0.07016,0.04469,0.01817,932,898786.7
107900142,1,4,2,6,3,0.81746,0.0859,0.05023,0.02508,0.00988,500,1048968.7
107900143,4,1,2,3,9,0.47803,0.30899,0.12825,0.05832,0.01248,706,850037.5
107900144,1,6,4,2,7,0.77627,0.10479,0.06503,0.053,0.00092,497,78990.5
107900145,4,1,2,3,6,0.59244,0.26056,0.10796,0.03242,0.00249,349,218765.5
107900146,4,1,6,3,2,0.5025,0.41034,0.04855,0.01993,0.01245,218,286599.2
107900147,1,3,2,9,8,0.65177,0.17269,0.14442,0.01755,0.00678,175,223225.0
107900148,1,2,3,4,6,0.63255,0.19327,0.09601,0.02612,0.01944,1812,511374.4
107900149,1,2,6,3,5,0.8455,0.05895,0.03117,0.031,0.01293,769,1000812.2
107900150,1,4,2,6,3,0.85826,0.0935,0.02808,0.01413,0.00299,284,936600.6
107900151,1,6,2,4,3,0.78694,0.08011,0.06083,0.05414,0.0088,555,94885.1
107900152,1,4,2,3,6,0.49988,0.39438,0.08148,0.02015,0.00155,558,351988.3
107900153,1,3,2,4,7,0.48544,0.27573,0.20721,0.01467,0.00588,409,222350.3
107900154,1,2,3,6,9,0.76146,0.10832,0.07969,0.0301,0.01291,234,303441.2
107900155,1,59,6,88,2,0.64698,0.30678,0.02004,0.01376,0.00877,171,371029.2
107900156,1,3,6,2,4,0.75196,0.1001,0.07895,0.05636,0.01263,252,111416.1
107900157,1,2,3,6,4,0.65477,0.17788,0.07264,0.02445,0.01937,2971,829642.2
107900158,1,4,2,6,\N,0.92347,0.0363,0.02405,0.01618,\N,112,655192.6
107900159,1,4,2,6,3,0.83784,0.11638,0.02487,0.01867,0.00173,149,724234.0
107900160,1,2,4,6,72,0.78617,0.0855,0.06799,0.04784,0.01145,473,69786.2
107900161,1,2,6,3,4,0.82532,0.10037,0.03018,0.0147,0.01163,761,263213.2
107900162,1,4,2,3,12,0.46726,0.46328,0.05063,0.01629,0.0013,483,354409.4
107900163,1,2,4,6,3,0.40797,0.29641,0.17033,0.10108,0.02421,114,61817.8
107900164,1,2,3,4,9,0.67253,0.15373,0.08754,0.06132,0.02046,396,419995.3
107900165,1,4,6,2,3,0.82747,0.06623,0.04066,0.03781,0.02435,79,250566.7
107900166,1,2,6,3,4,0.91061,0.04824,0.02793,0.00652,0.00354,612,175078.1
107900167,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,0.0
107900168,1,2,4,9,3,0.77749,0.0951,0.08173,0.02701,0.01283,306,318115.3
107900171,1,2,6,\N,\N,0.94476,0.03084,0.02439,\N,\N,76,434668.0
107900172,4,1,3,6,2,0.49013,0.46111,0.01944,0.01914,0.00888,233,293829.8
107900173,1,2,6,3,4,0.86548,0.09313,0.01488,0.01346,0.00438,733,228003.6
107900174,1,2,4,6,23,0.78797,0.06385,0.05683,0.05544,0.01703,537,90393.8
107900175,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2,0.0
107900176,1,2,6,3,4,0.85402,0.05296,0.03785,0.03735,0.01642,312,235203.1
107900177,4,1,2,3,\N,0.50142,0.45837,0.02965,0.01055,\N,409,327447.1
107900178,4,\N,\N,\N,\N,1,\N,\N,\N,\N,2,17551.8
107900179,1,4,6,3,2,0.47456,0.44552,0.04305,0.01767,0.01262,249,323255.3
107900180,1,10,2,9,3,0.80561,0.05568,0.04768,0.04274,0.01871,409,408209.0
107900181,1,2,3,4,6,0.64349,0.20149,0.07126,0.03779,0.02578,1345,365678.8
107900182,1,2,6,\N,\N,0.98816,0.00857,0.00327,\N,\N,72,415578.4
107900183,1,4,2,6,3,0.67387,0.22352,0.05988,0.02685,0.00601,968,388183.6
107900184,38,1,4,2,6,0.42332,0.3168,0.17313,0.04729,0.02658,359,434826.8
107900185,1,4,2,3,6,0.59017,0.16114,0.09224,0.04473,0.04423,643,147684.2
107900186,1,4,2,3,6,0.77555,0.09494,0.06976,0.02767,0.02298,325,352657.9
107900187,4,\N,\N,\N,\N,1,\N,\N,\N,\N,5,31920.1
107900188,1,4,3,2,6,0.4197,0.22714,0.20216,0.11496,0.02873,225,250346.7
107900189,1,3,2,4,7,0.48544,0.27573,0.20721,0.01467,0.00588,409,222350.3
107900190,1,4,2,10,9,0.58329,0.23185,0.0586,0.03773,0.0373,677,633787.6
107900191,1,2,3,4,6,0.61338,0.20254,0.07834,0.04882,0.02861,1030,283100.7
107900193,1,2,4,3,7,0.79164,0.11935,0.0604,0.01132,0.00485,635,410497.6
107900194,1,2,4,6,3,0.67057,0.08251,0.07767,0.0603,0.04128,879,245319.1
107900195,1,3,2,9,6,0.52531,0.20904,0.19921,0.03256,0.01794,141,63970.8
107900196,38,1,59,4,2,0.33195,0.27023,0.20515,0.13576,0.04056,436,554513.8
107900197,1,4,2,5,3,0.53173,0.18407,0.09607,0.06007,0.04003,2227,2287187.0
107900199,1,2,3,43,4,0.75704,0.14822,0.03099,0.02533,0.01555,780,146859.3
107900201,1,2,3,4,6,0.67305,0.181,0.06497,0.03517,0.02505,1303,392938.1
107900203,1,2,3,6,4,0.88839,0.07247,0.01709,0.00839,0.00675,590,239043.3
107900204,1,2,3,6,5,0.65695,0.18285,0.05358,0.02837,0.0241,1994,545718.6
107900206,9,2,1,3,4,0.73435,0.14871,0.06476,0.02714,0.01973,489,974019.3
107900207,1,4,\N,\N,\N,0.68366,0.31634,\N,\N,\N,14,55483.9
107900208,1,4,\N,\N,\N,0.99555,0.00445,\N,\N,\N,49,7174677.3
107900209,1,3,2,4,7,0.48544,0.27573,0.20721,0.01467,0.00588,409,222350.3
107900210,1,3,2,6,9,0.7614,0.09111,0.0903,0.02643,0.01517,455,544641.7
107900213,1,2,4,3,6,0.64237,0.15926,0.08539,0.03852,0.0284,2393,716841.6
107900214,1,4,2,6,3,0.56465,0.32153,0.04974,0.04085,0.01555,851,382623.5
107900215,1,4,2,5,3,0.54566,0.16952,0.10737,0.0549,0.04068,2546,2502499.4
107900216,1,2,6,3,9,0.73617,0.12301,0.05931,0.04806,0.00817,871,375418.3
107900217,38,1,59,4,2,0.32505,0.26609,0.20089,0.13294,0.04254,454,566290.9
107900218,1,4,2,\N,\N,0.49513,0.48788,0.01698,\N,\N,313,335109.3
107900219,1,2,3,9,4,0.6731,0.19975,0.07057,0.04023,0.00832,124,97414.2
107900220,3,2,1,26,8,0.6439,0.28435,0.04847,0.01428,0.009,59,35480.0
107900221,1,2,4,3,7,0.77903,0.13138,0.05527,0.01878,0.00419,667,419436.1
107900223,1,11,2,3,9,0.73755,0.14295,0.0697,0.02181,0.00699,503,396098.1
107900224,1,4,2,5,3,0.58601,0.12908,0.11431,0.06396,0.04407,2058,2148223.8
107900225,4,1,2,\N,\N,0.51564,0.4784,0.00596,\N,\N,230,317071.5
107900226,1,2,6,3,9,0.64489,0.1558,0.07717,0.06999,0.01018,725,301288.2
107900227,1,2,4,3,7,0.7643,0.12687,0.07564,0.01844,0.00411,679,427200.8
107900228,1,4,2,6,3,0.5269,0.3265,0.07664,0.04278,0.01867,851,376649.7
107900229,1,2,3,6,4,0.83841,0.08652,0.02741,0.0225,0.00886,919,343676.7
107900230,1,2,3,9,4,0.80786,0.13732,0.02527,0.01656,0.01044,94,77634.6
107900231,1,11,2,3,5,0.75487,0.15631,0.05356,0.01672,0.00723,403,362253.8
107900232,1,6,2,3,4,0.94031,0.02615,0.02054,0.00883,0.00418,276,336404.4
107900233,1,11,6,2,3,0.52786,0.1485,0.13727,0.12829,0.02967,995,406573.7
107900234,1,2,4,6,3,0.69035,0.12469,0.07883,0.03756,0.02732,1647,511819.6
107900235,1,4,2,5,12,0.44034,0.2019,0.11649,0.11189,0.05621,936,1227934.6
107900236,1,4,2,6,5,0.53114,0.26395,0.10893,0.03796,0.02548,1126,467734.6
107900237,1,2,6,3,4,0.84171,0.08835,0.02055,0.01991,0.01033,917,318943.4
107900238,1,11,2,3,5,0.74993,0.16036,0.04819,0.01786,0.00742,354,353108.8
107900239,1,4,2,5,3,0.49051,0.17298,0.13273,0.08634,0.0445,1330,1591362.5
107900240,1,2,3,6,4,0.89721,0.05433,0.02201,0.01235,0.00844,218,262662.1
107900241,1,2,3,6,13,0.63099,0.18857,0.07233,0.05407,0.01004,997,376711.0
107900242,1,2,4,3,7,0.59291,0.20708,0.1439,0.01668,0.01621,259,108342.6
107900243,1,11,6,2,3,0.52535,0.17946,0.16549,0.09183,0.02418,871,332297.8
107900244,1,4,\N,\N,\N,0.96447,0.03553,\N,\N,\N,287,20611.5
107900245,1,4,6,2,3,0.73751,0.2149,0.02512,0.01995,0.00209,53,148537.3
107900246,4,\N,\N,\N,\N,1,\N,\N,\N,\N,5,31920.1
107900248,4,1,3,6,2,0.61217,0.32693,0.02428,0.0239,0.01109,205,235254.5
107900249,1,\N,\N,\N,\N,1,\N,\N,\N,\N,44,7142757.2
107900251,4,\N,\N,\N,\N,1,\N,\N,\N,\N,5,31920.1
107900252,4,1,2,3,\N,0.86931,0.08376,0.03849,0.00844,\N,11,36719.1
107900253,4,\N,\N,\N,\N,1,\N,\N,\N,\N,5,31920.1
107900254,1,2,3,4,6,0.5491,0.31421,0.10495,0.0103,0.00808,202,67569.0
107900255,1,4,3,2,6,0.4197,0.22714,0.20216,0.11496,0.02873,225,250346.7
107900256,1,4,2,\N,\N,0.50551,0.47294,0.02154,\N,\N,368,345694.6
107900257,1,4,6,3,2,0.72763,0.12925,0.08712,0.02683,0.01917,257,212855.2
107900258,1,2,3,4,6,0.47479,0.26504,0.11514,0.07493,0.04493,320,118663.9
107900259,1,2,3,4,6,0.30676,0.22413,0.1873,0.15775,0.12125,200,130675.4
107900261,4,\N,\N,\N,\N,1,\N,\N,\N,\N,5,31920.1
107900262,1,59,4,6,2,0.56654,0.25838,0.12553,0.01687,0.01493,248,440538.0
107900264,1,4,2,3,59,0.75709,0.21991,0.02041,0.00214,0.00045,52,145151.8
107900265,1,2,3,6,7,0.77778,0.14673,0.03498,0.03191,0.0086,326,148368.2
107900267,1,2,3,6,4,0.91402,0.03544,0.02507,0.0087,0.00701,337,198914.3
107900268,1,2,4,3,6,0.76269,0.07326,0.05877,0.04983,0.0216,724,380432.4
107900269,1,2,3,4,13,0.83207,0.06299,0.04171,0.03543,0.01303,320,223468.0
107900270,1,2,4,13,6,0.86129,0.06708,0.03799,0.01482,0.01219,219,196387.7
107900271,1,2,4,3,6,0.77106,0.06822,0.06256,0.04827,0.02319,623,354308.0
107900272,1,11,2,3,6,0.70834,0.07203,0.06803,0.05755,0.03972,1184,685522.2
107900273,4,1,23,2,6,0.92927,0.05018,0.00776,0.007,0.00312,495,1323759.9
107900274,1,6,4,23,2,0.4997,0.22427,0.16987,0.06291,0.03641,547,163393.2
107900275,1,6,4,2,23,0.70911,0.11612,0.08251,0.04372,0.02955,893,347875.6
107900276,1,6,4,2,23,0.65451,0.19268,0.06913,0.04237,0.02515,907,408736.8
107900277,1,4,23,2,12,0.69817,0.15058,0.05526,0.03581,0.02248,582,185989.6
107900278,1,4,11,2,6,0.6866,0.116,0.0756,0.05781,0.04428,939,792825.9
107900279,1,6,11,2,4,0.76066,0.06676,0.06516,0.04382,0.04048,1542,913427.6
107900280,1,2,3,9,8,0.61094,0.16424,0.11816,0.04568,0.03538,126,96750.2
107900281,1,2,3,6,5,0.84119,0.05567,0.03879,0.0297,0.01648,605,785143.5
107900282,1,2,6,3,5,0.84451,0.0529,0.03446,0.03371,0.01649,567,784425.7
107900283,1,38,59,4,2,0.44078,0.22546,0.13934,0.11254,0.04097,528,816432.3
107900284,1,6,\N,\N,\N,0.9967,0.0033,\N,\N,\N,71,412017.1
107900285,1,2,6,3,4,0.86582,0.06248,0.03071,0.02284,0.01277,278,302442.8
107900286,1,4,2,3,10,0.71248,0.10276,0.07411,0.04738,0.01691,1757,1488762.9
107900287,1,4,2,12,3,0.57058,0.21926,0.08234,0.03908,0.03627,1841,1979493.0
107900290,1,2,4,3,7,0.78843,0.11558,0.05951,0.02062,0.00466,496,377257.4
107900291,1,2,6,3,4,0.86261,0.07679,0.02133,0.01279,0.01033,1299,430684.9
107900292,1,4,2,6,3,0.72149,0.13527,0.08309,0.02766,0.01544,2125,809166.5
107900293,1,2,4,6,3,0.75471,0.11845,0.03849,0.0278,0.02653,3327,1184800.8
107900295,1,4,2,6,3,0.50211,0.35448,0.07049,0.04412,0.02031,708,346236.7
107900297,1,4,2,6,3,0.46556,0.39494,0.06456,0.0407,0.02267,452,218090.0
107900298,1,2,4,3,6,0.75982,0.1042,0.08264,0.02293,0.01921,1128,486592.9
107900299,1,38,2,4,3,0.504,0.1831,0.12589,0.06492,0.05711,2665,1159331.5
107900300,1,4,2,6,3,0.72975,0.11266,0.09767,0.02656,0.0173,2479,991242.1
107900301,1,2,12,4,9,0.58066,0.11789,0.11583,0.08987,0.03586,780,580038.3
107900302,1,4,2,6,3,0.72973,0.1883,0.06037,0.00845,0.00644,160,344889.5
107900303,1,4,2,6,3,0.6816,0.14034,0.10162,0.02938,0.01846,2865,1059913.5
107900304,1,2,3,6,4,0.81906,0.105,0.03107,0.01621,0.01199,921,317066.5
107900305,1,2,4,3,6,0.70324,0.14361,0.05118,0.04259,0.02129,3161,1099894.4
107900306,1,11,2,3,4,0.59092,0.1889,0.07191,0.06402,0.04391,724,849708.5
107900307,1,2,4,6,3,0.6774,0.13962,0.09115,0.02389,0.02287,2223,680833.8
107900308,1,2,4,6,3,0.68543,0.13845,0.08609,0.02502,0.02169,2387,720835.1
107900309,1,2,12,27,6,0.92362,0.02358,0.01837,0.01656,0.01413,318,154624.5
107900310,1,3,12,4,6,0.84472,0.04422,0.04217,0.02521,0.02402,541,309514.5
107900311,1,12,3,4,6,0.85261,0.04443,0.04349,0.02656,0.01653,537,293785.5
107900312,1,4,2,6,12,0.86571,0.03362,0.03185,0.02357,0.01728,477,232126.4
107900313,1,12,4,3,6,0.85466,0.04934,0.0295,0.02291,0.02261,522,264553.7
107900314,1,2,6,12,27,0.88243,0.04263,0.03377,0.02408,0.01263,414,202866.1
107900315,1,4,3,2,6,0.70777,0.081,0.08012,0.05159,0.03644,606,231087.8
107900316,1,4,2,6,3,0.62293,0.09383,0.08707,0.06048,0.05996,531,198879.7
107900317,1,3,2,4,6,0.67983,0.0868,0.07271,0.067,0.04131,876,302162.4
107900318,1,2,4,3,6,0.70979,0.07164,0.06003,0.05915,0.03701,933,337268.1
107900319,1,6,2,3,59,0.9715,0.01948,0.00787,0.00084,0.00031,70,209268.6
107900320,1,2,3,6,13,0.90967,0.04402,0.02622,0.00667,0.00501,337,259335.2
107900321,1,2,3,6,13,0.89191,0.03964,0.03787,0.00964,0.00723,345,179561.6
107900322,1,2,6,3,4,0.88897,0.05514,0.02487,0.01539,0.00941,206,96247.3
107900323,1,2,3,6,11,0.66819,0.12837,0.10877,0.06576,0.00687,401,114834.6
107900324,1,2,3,6,4,0.7245,0.16557,0.06992,0.02098,0.00546,235,82462.3
107900325,1,2,6,3,4,0.89654,0.05229,0.01802,0.01739,0.00543,203,96046.8
107900326,1,91,2,3,6,0.93923,0.02138,0.01454,0.00966,0.0069,328,250885.0
107900327,1,3,12,4,6,0.82015,0.06613,0.04019,0.03071,0.02926,368,254084.2
107900328,1,3,12,4,6,0.81613,0.06476,0.04209,0.03217,0.03065,333,242597.9
107900329,1,3,12,2,6,0.78561,0.11128,0.0672,0.01913,0.01679,168,165656.3
107900330,1,6,2,31,3,0.96257,0.01896,0.0126,0.00359,0.002,100,242802.7
107900331,1,4,9,2,\N,0.98396,0.00705,0.00512,0.00387,\N,176,105562.3
107900332,1,4,14,5,2,0.60258,0.16948,0.07089,0.05767,0.04199,1374,2166873.0
107900333,1,4,14,5,2,0.55817,0.18101,0.0804,0.0629,0.04804,1313,1855527.3
107900334,1,4,2,6,8,0.46642,0.3947,0.06737,0.04714,0.00789,280,165760.5
107900335,1,4,2,3,6,0.6469,0.2124,0.07266,0.03351,0.01968,569,551126.6
107900336,1,4,2,38,14,0.57315,0.11078,0.10461,0.06374,0.05269,1479,2843417.5
107900337,1,2,3,9,5,0.70923,0.23558,0.01835,0.01107,0.00843,600,1073530.7
107900338,1,2,4,3,6,0.74112,0.10695,0.09044,0.02464,0.02174,880,416971.3
107900339,1,2,4,3,6,0.68154,0.13669,0.10667,0.0323,0.0232,723,355101.5
107900340,1,4,12,6,2,0.71568,0.11825,0.0404,0.03898,0.03248,324,157808.5
107900341,1,2,35,3,12,0.80943,0.04002,0.04002,0.03826,0.02122,299,133865.4
107900342,1,2,4,3,6,0.73307,0.12677,0.04985,0.03204,0.01973,2574,924752.6
107900343,1,2,4,3,6,0.7028,0.14111,0.05242,0.04884,0.02324,5628,1855980.4
107900344,1,2,4,3,6,0.67943,0.13306,0.08624,0.04399,0.02717,6117,2112876.5
107900345,1,2,4,3,7,0.75861,0.13278,0.07287,0.01928,0.00444,754,448000.3
107900346,1,2,4,3,7,0.76442,0.12844,0.07354,0.01774,0.00448,743,443937.6
107900347,1,4,2,5,3,0.4933,0.17978,0.11513,0.08973,0.04625,1304,1531179.6
107900348,1,4,5,2,12,0.40158,0.22991,0.12741,0.11669,0.064,722,1078357.5
107900349,1,4,2,5,3,0.46498,0.21016,0.1189,0.10581,0.06212,1236,1298534.1
107900350,1,2,4,3,10,0.76486,0.12745,0.07428,0.01792,0.00442,728,439520.4
107900351,1,\N,\N,\N,\N,1,\N,\N,\N,\N,1,266.1
107900352,1,\N,\N,\N,\N,1,\N,\N,\N,\N,2,978.2
107900353,1,\N,\N,\N,\N,1,\N,\N,\N,\N,7,1385.6
107900354,2,\N,\N,\N,\N,1,\N,\N,\N,\N,2,477.6
108000001,38,1,2,3,6,0.44148,0.3126,0.15224,0.04206,0.01357,2891,2513329.5
108000002,1,2,3,4,11,0.5133,0.19528,0.1307,0.0416,0.02422,2397,1257550.6
108000003,38,1,2,3,4,0.36488,0.32584,0.16418,0.04884,0.0398,4001,3040987.0
108000004,1,2,3,4,11,0.5191,0.19385,0.12874,0.04097,0.02385,2446,1276675.3
108000005,1,38,2,4,3,0.37925,0.28803,0.14048,0.11046,0.03738,5650,3852330.4
108000006,1,2,4,6,3,0.61854,0.16528,0.11823,0.02929,0.02865,8305,3463998.2
108000007,1,2,4,6,5,0.60868,0.15089,0.10054,0.03437,0.02759,10318,4439413.2
108000008,1,2,4,11,6,0.57418,0.14347,0.09312,0.06453,0.03205,11218,5035547.3
108000009,1,2,4,11,5,0.55985,0.14634,0.0775,0.07256,0.03273,10123,4464362.7
108000010,1,2,11,4,5,0.5566,0.14656,0.07479,0.07422,0.03374,9547,4330840.8
108000011,1,2,11,4,5,0.53675,0.14522,0.08791,0.07953,0.03284,7798,3679093.4
108000012,1,2,11,4,5,0.52219,0.1457,0.09564,0.08561,0.03573,6990,3381528.2
108000014,1,2,4,3,6,0.77967,0.14697,0.03628,0.01034,0.00988,686,336288.1
108000015,1,4,2,3,6,0.71232,0.13374,0.12151,0.01187,0.00693,829,479140.6
108000016,1,2,4,6,3,0.80301,0.14799,0.01766,0.01023,0.00961,653,324543.9
108000017,1,2,4,3,20,0.7343,0.12531,0.10732,0.01118,0.00951,1049,597112.8
108000018,1,2,4,11,3,0.71107,0.11838,0.10559,0.03653,0.01041,1012,606866.6
108000019,1,2,4,3,20,0.73182,0.12915,0.12012,0.00882,0.0076,552,362816.3
108000020,1,197,2,3,6,0.47553,0.35361,0.13411,0.00808,0.00704,1775,1159001.1
108000021,197,1,2,3,8,0.44028,0.40227,0.11897,0.00953,0.00665,1249,930858.6
108000022,1,197,2,4,3,0.48744,0.26079,0.16503,0.0579,0.00772,2315,1571537.1
108000023,1,197,2,4,11,0.47963,0.22848,0.15513,0.06228,0.04794,2687,1793755.6
108000024,1,197,2,4,11,0.39852,0.32844,0.09806,0.08074,0.06818,1696,1247840.3
108000025,1,197,2,4,11,0.40161,0.32218,0.10092,0.0792,0.06736,1745,1272067.9
108000026,1,197,4,11,2,0.40778,0.35355,0.08587,0.07344,0.06351,1476,1159219.3
108000027,1,197,2,4,11,0.42138,0.32656,0.09059,0.08012,0.06784,1712,1254996.3
108000028,1,65,4,2,11,0.5627,0.12349,0.09766,0.09545,0.08204,1830,1012118.8
108000029,1,65,4,2,11,0.55645,0.12424,0.09825,0.09318,0.09073,1813,1006030.5
108000030,1,65,4,2,11,0.54064,0.11084,0.10168,0.09942,0.08087,2069,1127626.2
108000031,1,65,4,2,11,0.52246,0.11684,0.10823,0.10034,0.08525,1897,1069724.0
108000032,1,38,2,197,4,0.35091,0.29658,0.11712,0.10954,0.03691,4372,3741270.3
108000033,1,38,2,197,4,0.37879,0.27698,0.11986,0.10231,0.03146,5051,4005992.0
108000034,1,38,2,197,4,0.42031,0.21474,0.14576,0.07932,0.03449,7457,5167184.1
108000035,1,38,2,4,65,0.44793,0.24329,0.15628,0.03463,0.02741,6966,4560772.0
108000036,38,1,2,3,6,0.44822,0.36086,0.14601,0.01022,0.00837,2929,2475532.1
108000037,1,2,3,4,6,0.6793,0.25033,0.01772,0.01239,0.00928,2454,1167102.9
108000038,38,1,2,6,3,0.47926,0.32826,0.14799,0.01015,0.00954,2512,2315207.6
108000039,38,1,2,4,6,0.49138,0.31271,0.14632,0.01503,0.01041,2343,2258094.7
108000040,1,38,2,3,6,0.39855,0.33748,0.18107,0.03182,0.01254,4539,3287847.6
108000041,38,1,2,3,4,0.38322,0.37125,0.18023,0.0223,0.01253,3697,2895467.6
108000042,1,65,11,2,4,0.5541,0.15187,0.11031,0.09153,0.05076,1513,823015.4
108000043,1,65,2,4,12,0.65141,0.14521,0.10981,0.02958,0.02204,1860,860784.9
108000044,1,65,2,27,4,0.61009,0.19666,0.08008,0.04326,0.03424,1196,635560.7
108000045,1,4,65,2,27,0.57867,0.16435,0.09976,0.08602,0.02195,2452,1252960.1
108000046,1,38,2,4,3,0.37426,0.24932,0.1429,0.10425,0.03017,6195,4450520.1
108000047,1,38,2,4,3,0.3652,0.25726,0.14266,0.10411,0.03113,5858,4313192.5
108000048,1,4,2,6,3,0.56312,0.32524,0.08933,0.00628,0.00438,1750,922900.6
108000049,1,4,2,14,3,0.53391,0.37807,0.07384,0.00701,0.00518,775,413819.2
108000050,1,2,4,3,6,0.72753,0.16127,0.0735,0.01489,0.01279,989,389592.7
108000051,1,2,4,14,27,0.79041,0.11308,0.06823,0.01019,0.00643,787,284764.8
108000052,1,2,4,3,6,0.71385,0.18351,0.06399,0.01435,0.01273,1062,430035.0
108000053,1,2,4,3,6,0.69487,0.19386,0.0653,0.01637,0.01247,1169,465095.5
108000054,1,2,4,3,8,0.6029,0.1649,0.10674,0.06153,0.0264,2773,1251390.9
108000055,1,2,3,8,4,0.62449,0.1964,0.07073,0.03605,0.02465,1740,776381.9
108000056,38,1,2,3,4,0.38942,0.33425,0.14087,0.04664,0.04176,3722,2849350.0
108000057,1,2,4,3,8,0.56197,0.20616,0.07625,0.07602,0.02958,3291,1560717.6
108000058,38,1,2,3,6,0.4513,0.29533,0.15697,0.04433,0.01387,2849,2458656.5
108000059,38,1,2,3,6,0.42969,0.29291,0.17996,0.04754,0.01321,2956,2582334.6
108000060,1,2,3,4,11,0.5244,0.18997,0.13839,0.04428,0.0259,2252,1175585.8
108000061,1,2,3,4,11,0.54391,0.18929,0.12927,0.04136,0.0242,2379,1258568.9
