100900120,1597,경진빌라,126.9578304,37.6020037
100900198,1598,성균관대학교앞,126.9993659,37.5833083
100900176,1599,광화문한국통신,126.9773172,37.5719019
100900119,1607,EN갤러리,126.9707008,37.6134064
100900118,1667,종로문화센터,126.9646262,37.5746471
100900117,1682,동대문역.2번출구,127.0117218,37.5720494
100900116,1683,종각역YMCA,126.9850715,37.5703394
100900115,1684,서교빌라,126.9571554,37.6019891
100900177,1685,경복궁역,126.9724733,37.5770722
100900195,1686,연건동,127.0007450,37.5761257
100900199,1697,성대입구,126.9988530,37.5832668
100900114,1698,무애사,126.9718458,37.6139004
100900113,1699,단군성전앞,126.9653175,37.5755601
100900192,1702,동대문종합시장,127.0061400,37.5711761
100900112,1714,상명초등학교,126.9567154,37.6009238
100900179,1720,법련사,126.9796651,37.5765880
100900111,1721,광화문새마을금고,126.9710277,37.5794931
100900110,1722,성균관대학교,126.9972179,37.5850311
100900109,1723,제1놀이터,126.9741212,37.6145723
100900108,1724,활터앞,126.9653294,37.5768126
100900107,1725,종로5가.3번출구,127.0020898,37.5714192
100900106,1727,인사동들머리.3.1독립선언터,126.9832970,37.5719470
100900105,1728,정독도서관,126.9802007,37.5801915
100900104,1729,오거리.한옥마을입구,126.9697393,37.5794684
100900103,1732,밀알기도원,126.9757439,37.6163964
100000360,1733,창경궁.고궁호텔.메이플레이스호텔,126.9974492,37.5765582
100000329,1762,광화문,126.9738332,37.5703260
100000330,1763,종로1가,126.9801290,37.5703700
100000333,1766,종로2가,126.9855751,37.5699685
100000334,1767,종로3가,126.9931553,37.5705896
100000335,1768,종로3가,126.9909932,37.5701024
100000336,1769,종로4가,126.9968800,37.5704208
100000338,1771,동대문종합시장종로6가,127.0032061,37.5707921
100900102,1776,종로도서관,126.9671252,37.5764842
100000343,1777,경복궁역,126.9715056,37.5761781
100000344,1778,경복궁역,126.9713156,37.5757554
100000345,1779,안국역,126.9852296,37.5766138
100000346,1780,안국역,126.9855060,37.5763185
100000347,1781,창덕궁,126.9887919,37.5775279
100000348,1782,성대입구,126.9997033,37.5835876
100900101,1790,종로사우나,126.9877504,37.5738011
100900180,1791,엄마분식,126.9557163,37.6012424
100900100,1792,삼청파출소,126.9813258,37.5816452
100900099,1793,통인시장.종로구보건소,126.9687505,37.5803350
100900191,1794,종로5가역,127.0000249,37.5706714
100900098,1795,평창공원지킴터입구,126.9770474,37.6172374
100900145,1796,배화여중고,126.9678157,37.5767556
100900143,1797,대학로입구.이화사거리,127.0025802,37.5759842
100900144,1798,운현궁,126.9869814,37.5752716
100900142,1799,상명대입구,126.9569583,37.6000210
100900141,1800,삼청동주민센터,126.9822105,37.5846847
100900140,1801,박노수미술관,126.9668945,37.5810266
100900139,1802,명동의류,126.9783685,37.6163050
100900138,1803,사직동주민센터,126.9689039,37.5762207
100900137,1804,충신시장,127.0054049,37.5749766
100900189,1805,안국역2번출구앞,126.9861183,37.5771728
100900135,1807,금융연수원,126.9818479,37.5858777
100900134,1809,감람산기도원,126.9798730,37.6159439
100900133,1810,카센터.터널앞,126.9658593,37.5741645
100900131,1812,재동초등학교,126.9853617,37.5787911
100900129,1814,교육과정평가원,126.9817445,37.5874185
100900128,1815,이화사거리,127.0022813,37.5753201
100900127,1816,연화정사,126.9794938,37.6146490
100900126,1817,대신중고,126.9616893,37.5726178
